panheadphillips_sheetmetal_stainless_#06x1p50,1.59202,1.46319,0.18405,0.32515,0.08589,28.00000
panheadphillips_sheetmetal_stainless_#06x1p50,1.56135,1.40491,0.16564,0.27607,0.08896,27.00000
panheadphillips_sheetmetal_stainless_#06x1p50,1.55521,1.43252,0.13497,0.26380,0.08589,29.00000
panheadphillips_sheetmetal_stainless_#06x1p50,1.55828,1.43558,0.15951,0.27607,0.09509,28.00000
panheadphillips_sheetmetal_stainless_#08x1p25,1.37117,1.22699,0.15337,0.31902,0.08282,20.00000
panheadphillips_sheetmetal_stainless_#08x1p25,1.35890,1.22086,0.16564,0.31902,0.09816,22.00000
panheadphillips_sheetmetal_stainless_#08x1p25,1.36810,1.20245,0.17791,0.31288,0.10736,22.00000
panheadphillips_sheetmetal_stainless_#08x1p25,1.37730,1.23006,0.15951,0.31902,0.09202,22.00000
panheadphillips_sheetmetal_stainless_#08x1p25,1.40798,1.21779,0.17791,0.33742,0.10736,22.00000
panheadphillips_sheetmetal_stainless_#08x1p25,1.37730,1.23926,0.16564,0.32515,0.09202,22.00000
panheadphillips_sheetmetal_stainless_#08x1p25,1.37730,1.21779,0.16564,0.32515,0.10123,22.00000
panheadphillips_sheetmetal_stainless_#08x1p25,1.38037,1.21166,0.17791,0.31902,0.09816,22.00000
panheadphillips_sheetmetal_stainless_#08x1p25,1.36503,1.20859,0.15337,0.32515,0.09509,22.00000
panheadphillips_sheetmetal_stainless_#08x1p25,1.37117,1.16871,0.15951,0.31902,0.08896,21.00000
panheadphillips_sheetmetal_stainless_#12x1p25,1.43252,1.24847,0.22086,0.43558,0.13190,17.00000
panheadphillips_sheetmetal_stainless_#12x1p25,1.43252,1.26380,0.22086,0.42945,0.11350,18.00000
panheadphillips_sheetmetal_stainless_#12x1p25,1.47546,1.24847,0.20859,0.42945,0.13497,17.00000
panheadphillips_sheetmetal_stainless_#12x1p25,1.45092,1.24847,0.23926,0.43558,0.13804,18.00000
panheadphillips_sheetmetal_stainless_#12x1p25,1.44172,1.26687,0.23926,0.45399,0.13190,18.00000
panheadphillips_sheetmetal_stainless_#12x1p25,1.43865,1.26380,0.22086,0.42945,0.14417,18.00000
panheadphillips_sheetmetal_stainless_#12x1p25,1.45706,1.24233,0.22699,0.44172,0.14417,17.00000
panheadphillips_sheetmetal_stainless_#12x1p25,1.46319,1.27301,0.23926,0.46012,0.11656,17.00000
panheadphillips_sheetmetal_stainless_#12x1p25,1.45399,1.27607,0.24540,0.45399,0.12883,18.00000
panheadphillips_sheetmetal_stainless_#12x1p25,1.45706,1.24540,0.20859,0.42945,0.13804,17.00000
panheadphillips_sheetmetal_stainless_#12x1p50,1.65337,1.48160,0.22699,0.42331,0.14724,21.00000
panheadphillips_sheetmetal_stainless_#12x1p50,1.64417,1.46933,0.23313,0.42331,0.14110,22.00000
